"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"6354","Palaeocynips arcticus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"6364","Palaeocynipiana santonica","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"6373","Rasnicynips eximia","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"7093","Ahstemiam cellula","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"7143","Hymenoptera","order","Late Campanian","Early Maastrichtian",83.5,66,-67.317139,-39.409176,-50.18,-40.37,"Hymenoptera",8,7,-50.7146,-42.6606
"8043","Prosyntexis okhotensis","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"8616","Archaeromma japonicum","species","Late Coniacian","Early Santonian",89.3,83.5,141.75,40.18,138.9,48.44,"Hymenoptera",9,8,128.9892,50.4954
"9122","Chronomyrmex medicinehatensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"9132","Formicidae","family","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"9142","Haidoterminus cippus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"9273","Pareubaeus rasnitsyni","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"9282","Pareubaeus incertus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"9292","Albertocryptus dossenus","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"10281","Necrobythus pulcher","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"10292","Sphakelobythus limnopous","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"10372","Catachora minor","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"10383","Urotryphon pusillus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"10392","Eubaeus leiponeura","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"10416","Baikuris","genus","Early Campanian","",83.5,70.6,-78.035004,35.352001,-40.72,37.1,"Hymenoptera",8,7,-47.525,35.0639
"12541","Serphites dux","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"12552","Serphites gigas","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"12562","Aposerphites solox","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"12573","Archaeromma senonicum","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"12581","Archaeromma mandibulatum","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"13082","Celonophamia granama","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"13092","Bethylidae","family","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"131010","Procleptes eoliami","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"13115","Procleptes hopejohnsonae","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"13122","Cleptinae","subfamily","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"13132","Chrysididae","family","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Hymenoptera",8,7,-74.4393,56.8639
"13931","Thoracotrema caudatum","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"14503","Mesocephus leleji","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"14516","Mesocephus brachycerus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"14583","Iberomaimetsha pallida","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15316","Baeomorpha quattoruno","species","Late Santonian","",85.8,83.5,101.330002,72.029724,85.87,66.95,"Hymenoptera",9,8,74.7895,68.377
"15323","Baeomorpha gracilis","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15333","Baeomorpha quattoruno","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15342","Baeomorpha avamica","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15352","Baeomorpha bianellus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15361","Baeomorpha caeleps","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15383","Baeomorpha ingens","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15393","Baeomorpha popovi","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15402","Baeomorpha quattorduo","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15423","Baeomorpha yantardakh","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15432","Taimyromorpha pusilla","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"15463","Baeomorpha bianellus","species","Late Santonian","",85.8,83.5,98.641113,70.929169,85.02,65.6,"Hymenoptera",9,8,74.112,67.0081
"15472","Baeomorpha caeleps","species","Late Santonian","",85.8,83.5,98.641113,70.929169,85.02,65.6,"Hymenoptera",9,8,74.112,67.0081
"15482","Baeomorpha quattorduo","species","Late Santonian","",85.8,83.5,98.641113,70.929169,85.02,65.6,"Hymenoptera",9,8,74.112,67.0081
"15773","Braconidae","family","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hymenoptera",8,7,999.99,999.99
"15783","Diapriinae","subfamily","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hymenoptera",8,7,999.99,999.99
"15792","Scelioninae","subfamily","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hymenoptera",8,7,999.99,999.99
"15803","Dolichoderinae","subfamily","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hymenoptera",8,7,999.99,999.99
"15833","Ponerinae","subfamily","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Hymenoptera",8,7,999.99,999.99
"16322","Curiosyntexis magadanicus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Hymenoptera",8,7,133.9018,65.8142
"17002","Archaeromma trigonokephalion","species","Late Campanian","",83.5,70.6,-119.108101,55.0639,-70.68,66.83,"Hymenoptera",8,7,-78.9364,63.404
"18423","Ekaterina volgatitan","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Hymenoptera",9,8,74.3651,67.4797
"19143","Ajkanesia harmincipsziloni","species","Santonian","",86.3,83.6,17.6,47.075001,28.74,30.88,"Hymenoptera",9,8,999.99,999.99
"19153","Amissidigitus belae","species","Santonian","",86.3,83.6,17.6,47.075001,28.74,30.88,"Hymenoptera",9,8,999.99,999.99
"19162","Spathiopteryx soosi","species","Santonian","",86.3,83.6,17.6,47.075001,28.74,30.88,"Hymenoptera",9,8,999.99,999.99
"3589","Helastia","genus","Mangaotanean","Piripauan",92.1,83.5,171.644318,-43.509628,-132.02,-66.79,"Lepidoptera",9,8,-149.36,-59.8952
"13119","Chauliosialis sukatshevae","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Megaloptera",9,8,74.3651,67.4797
"17417","Arctopsychops zherikhini","species","Early Campanian","",83.5,70.6,146.737,63.248001,126.05,65.82,"Neuroptera",8,7,126.9242,68.0972
"17617","Plesiorobius canadensis","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Neuroptera",9,8,74.3651,67.4797
"17717","Plesiorobius sibiricus","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Neuroptera",8,7,133.9018,65.8142
"17817","Cretachrysa martynovi","species","Early Campanian","",83.5,70.6,150.490005,60.167,133.08,63.88,"Neuroptera",8,7,133.9018,65.8142
"19516","Plesiorobius canadensis","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Neuroptera",8,7,-74.4393,56.8639
"19617","Albertoberotha leuckorum","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Neuroptera",8,7,-74.4393,56.8639
"23718","Glaesoconis cretica","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Neuroptera",9,8,74.3651,67.4797
"4384","Berothidae","family","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Neuroptera",8,7,-74.4393,56.8639
"6305","Dactylomyius septentrionalis","species","Early Campanian","",83.5,70.6,146.737,63.248001,126.05,65.82,"Neuroptera",8,7,126.9242,68.0972
"6604","Prosisyrina sukachevae","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Neuroptera",9,8,74.3651,67.4797
"6618","Prosisyrina","genus","Late Santonian","",85.8,83.5,101.330002,72.029724,85.87,66.95,"Neuroptera",9,8,74.7895,68.377
"73110","Prosisyrina sphinga","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Neuroptera",9,8,74.3651,67.4797
"7851","Glaesoconis popovi","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Neuroptera",9,8,74.3651,67.4797
"8244","Berothidae","family","Late Campanian","",83.5,70.6,94.083336,21.683332,100.82,1.28,"Neuroptera",8,7,999.99,999.99
"8633","Kujiberotha teruyukii","species","Late Coniacian","Early Santonian",89.3,83.5,141.75,40.18,138.9,48.44,"Neuroptera",9,8,128.9892,50.4954
"41012","Anisoptera","suborder","Late Campanian","",83.5,70.6,-101.349998,25.25,-68.24,34.32,"Odonata",8,7,-73.9407,31.0143
"9205","Odonata","order","Late Campanian","",83.5,70.6,-101.699997,25.470833,-68.53,34.62,"Odonata",8,7,-74.2322,31.3085
"10224","Mesoraphidiidae","family","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Raphidioptera",8,7,-74.4393,56.8639
"5037","Philopotamidae","family","Late Santonian","",85.8,83.5,100.96611,71.627777,86.02,66.54,"Trichoptera",9,8,75.0249,67.9686
"5169","Electralberta cretacica","species","Middle Campanian","",83.5,70.6,-111.699997,49.825001,-66.71,60.15,"Trichoptera",8,7,-74.4393,56.8639
"5238","Calamodontus grandaevus","species","Late Santonian","",85.8,83.5,101.330002,72.029724,85.87,66.95,"Trichoptera",9,8,74.7895,68.377
"5328","Rhyacophila antiquissima","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"5437","Palaeohydrobiosis siberambra","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"5538","Archaeopolycentra zherikhini","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"5630","Holocentropus spurius","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"5739","Hydropsychoidea","superfamily","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"5830","Taymyrelectron sukatshevae","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"5930","Praeathripsodes jantar","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"6630","Wormaldia praemissa","species","Campanian","",83.6,72.1,-88.294998,35.275002,-50.47,39.9,"Trichoptera",8,7,-57.4599,37.5109
"20920","Petropteron mirandum","species","Late Campanian","",83.5,70.6,-105.209999,40.025002,-65.94,49.34,"Trichoptera",8,7,-72.664,46.1058
"30217","Kliganigadukia taymyrensis","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"30316","Archaeopolycentra yantardakh","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"30416","Taymyrodipseudon protopegasus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"30517","Siberoclea parapolaria","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"3977","Archaeopolycentra turvalsia","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
"3984","Archaeopolycentra achupomotet","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Trichoptera",9,8,74.3651,67.4797
